Bölüm,Kategori,Seri,Model,Kaynak Dosya,Özellikler
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RG3,RG3-12CS,reaktif_guc_kontrol_roleleri.csv,Kademe: 12 | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Yok | SVC: Yok | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Var | 1-31. Gerilim/Akım Harmonikleri: Yok | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Var | İç Isı Kontrolü: Opsiyonel | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RG3,RG3-15C,reaktif_guc_kontrol_roleleri.csv,Kademe: 15 | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Yok | SVC: Yok | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Var | 1-31. Gerilim/Akım Harmonikleri: Yok | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Yok | İç Isı Kontrolü: Yok | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RG3,RG3-15CS,reaktif_guc_kontrol_roleleri.csv,Kademe: 15 | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Yok | SVC: Yok | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Var | 1-31. Gerilim/Akım Harmonikleri: Yok | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Var | İç Isı Kontrolü: Yok | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RG3,RG3-15CL,reaktif_guc_kontrol_roleleri.csv,Kademe: 15 | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Var | SVC: Yok | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Var | 1-31. Gerilim/Akım Harmonikleri: Yok | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Yok | İç Isı Kontrolü: Yok | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RG3,RG3-15CLS,reaktif_guc_kontrol_roleleri.csv,Kademe: 15 | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Var | SVC: Yok | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Var | 1-31. Gerilim/Akım Harmonikleri: Yok | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Var | İç Isı Kontrolü: Yok | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RGP,RGP-9S,reaktif_guc_kontrol_roleleri.csv,Kademe: 9 | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Var | SVC: Yok | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Yok | 1-31. Gerilim/Akım Harmonikleri: Var | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Var | İç Isı Kontrolü: Yok | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RGP,RGP-12S,reaktif_guc_kontrol_roleleri.csv,Kademe: 12 | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Var | SVC: Yok | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Yok | 1-31. Gerilim/Akım Harmonikleri: Var | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Var | İç Isı Kontrolü: Opsiyonel | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RGP,RGP-12SR,reaktif_guc_kontrol_roleleri.csv,Kademe: 9 + SVC | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Var | SVC: Var | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Yok | 1-31. Gerilim/Akım Harmonikleri: Var | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Var | İç Isı Kontrolü: Yok | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RGP,RGP-15SR,reaktif_guc_kontrol_roleleri.csv,Kademe: 12 + SVC | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Var | SVC: Var | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Yok | 1-31. Gerilim/Akım Harmonikleri: Var | 1-51. Gerilim/Akım Harmonikleri: Yok | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Var | İç Isı Kontrolü: Opsiyonel | Kontak Çıkışı: Var
Kompanzasyon,Reaktif Güç Kontrol Röleleri,RGA,RGA-15S,reaktif_guc_kontrol_roleleri.csv,Kademe: 15 | Boyut (mm): 144x144 | Şönt Reaktör Sürme: Var | SVC: Yok | OG (Orta Gerilim): Yok | 1 Akım Trf. / 1 Faz: Yok | 3 Akım Trf. / 3 Faz: Var | 1 Fazlı Kondansatör: Var | 3 Fazlı Kondansatör: Var | Toplam/Görünür/Reaktif Güç Ölçümü: Var | Aktif ve Reaktif Enerji Ölçümü: Var | THD Koruma: Var | 1-19. Gerilim/Akım Harmonikleri: Yok | 1-31. Gerilim/Akım Harmonikleri: Yok | 1-51. Gerilim/Akım Harmonikleri: Var | İki Ayrı Cosφ Ayarı: Var | Otomatik Setup: Var | Şifre Koruma: Var | RS-485 Haberleşme: Var | İç Isı Kontrolü: Yok | Kontak Çıkışı: Var
